  5.60000e+14  4.80653e+34  1.53269e+05  1.15657e-17
  5.74000e+14  5.24041e+34  1.59053e+05  1.15657e-17
  5.88000e+14  5.70157e+34  1.64907e+05  1.15657e-17
  6.02000e+14  6.19101e+34  1.70832e+05  1.15657e-17
  6.16000e+14  6.70975e+34  1.76825e+05  1.15657e-17
  6.30000e+14  7.25881e+34  1.82888e+05  1.15657e-17
  6.44000e+14  7.83924e+34  1.89018e+05  1.15657e-17
  6.58000e+14  8.45209e+34  1.95215e+05  1.15657e-17
  6.72000e+14  9.09842e+34  2.01478e+05  1.15657e-17
  6.86000e+14  9.77930e+34  2.07807e+05  1.15657e-17
  7.00000e+14  1.04958e+35  2.14201e+05  1.15657e-17
  7.14000e+14  1.12491e+35  2.20659e+05  1.15657e-17
  7.28000e+14  1.20402e+35  2.27180e+05  1.15657e-17
  7.42000e+14  1.28703e+35  2.33765e+05  1.15657e-17
  7.56000e+14  1.37404e+35  2.40412e+05  1.15657e-17
  7.70000e+14  1.46518e+35  2.47121e+05  1.15657e-17
  7.84000e+14  1.56056e+35  2.53891e+05  1.15657e-17
  7.98000e+14  1.66029e+35  2.60722e+05  1.15657e-17
  8.12000e+14  1.76449e+35  2.67613e+05  1.15657e-17
  8.26000e+14  1.87328e+35  2.74564e+05  1.15657e-17
  8.40000e+14  1.98679e+35  2.81574e+05  1.15657e-17
