  5.59440e+14  2.22062e+34  7.09523e+04  5.36212e-18
  5.72880e+14  2.41301e+34  7.35245e+04  5.36212e-18
  5.86880e+14  2.62578e+34  7.62360e+04  5.36212e-18
  6.01440e+14  2.86094e+34  7.90906e+04  5.36212e-18
  6.16000e+14  3.11078e+34  8.19799e+04  5.36212e-18
  6.31120e+14  3.38632e+34  8.50167e+04  5.36212e-18
  6.46520e+14  3.68445e+34  8.81473e+04  5.36212e-18
  6.62200e+14  4.00681e+34  9.13735e+04  5.36212e-18
  6.78440e+14  4.36140e+34  9.47553e+04  5.36212e-18
  6.94960e+14  4.74456e+34  9.82372e+04  5.36212e-18
  7.12040e+14  5.16537e+34  1.01881e+04  5.36212e-18
  7.29400e+14  5.61974e+34  1.05629e+04  5.36212e-18
  7.47040e+14  6.10998e+34  1.09484e+04  5.36212e-18
  7.65240e+14  6.64704e+34  1.13510e+04  5.36212e-18
  7.84000e+14  7.23507e+34  1.17709e+04  5.36212e-18
  8.03040e+14  7.86894e+34  1.22023e+04  5.36212e-18
  8.22640e+14  8.56191e+34  1.26518e+04  5.36212e-18
  8.42800e+14  9.31906e+34  1.31197e+04  5.36212e-18
